"phase" "subject" "activityName" "variable" "mean"
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.519897595686274
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.60780843627451
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.138778108029412
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.00247161973
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.139217071509804
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.363853236862745
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.572996820784314
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.348980051411765
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.0856640866647059
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0482219105196078
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.072451747827451
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.616812659215686
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.671243739607843
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.682184175686275
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.198074437978431
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.33474460745098
"TRAIN" 7 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.198074437978431
"TRAIN" 7 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.33474460745098
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.458695232352941
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.471265710980392
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.239099165627451
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.418144852156863
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.661969771960784
"TRAIN" 7 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.67642807254902
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.336199426470588
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.381590523137255
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.317461021372549
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.279870086215686
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" -0.341025552941176
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.124912269443137
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-X" -0.432684590196078
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Y" -0.135079176790196
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Z" -0.273730521360588
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.454647881960784
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.53707567
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.581764526862745
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.426974025686275
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.53419130254902
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.631919608823529
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.391182549629412
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.425313822294118
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.62755547372549
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.383889342745098
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.567920266470588
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.408150266666667
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.368636961470588
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.579964614705882
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.393062890647059
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.329345936647059
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.0541175360431373
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" -0.346105575254902
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.378618761568627
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.415307106666667
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" -0.0892278153411765
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.45478324745098
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.497441363137255
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.0458636458607843
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.533982945882353
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.444994481882353
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.165200896648451
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.673327281960784
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.704090967843137
"TRAIN" 7 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.047334927254902
"TRAIN" 8 "LAYING" "tBodyAcc-mean()-X" 0.261254282907407
"TRAIN" 8 "LAYING" "tBodyAcc-mean()-Y" -0.0212281733881481
"TRAIN" 8 "LAYING" "tBodyAcc-mean()-Z" -0.102245365611111
"TRAIN" 8 "LAYING" "tBodyAcc-std()-X" -0.94304121537037
"TRAIN" 8 "LAYING" "tBodyAcc-std()-Y" -0.93489116
"TRAIN" 8 "LAYING" "tBodyAcc-std()-Z" -0.932491454407407
"TRAIN" 8 "LAYING" "tGravityAcc-mean()-X" -0.405930036111111
"TRAIN" 8 "LAYING" "tGravityAcc-mean()-Y" 0.589922434814815
"TRAIN" 8 "LAYING" "tGravityAcc-mean()-Z" 0.719831539259259
"TRAIN" 8 "LAYING" "tGravityAcc-std()-X" -0.918873192333333
"TRAIN" 8 "LAYING" "tGravityAcc-std()-Y" -0.957990036481482
"TRAIN" 8 "LAYING" "tGravityAcc-std()-Z" -0.94183626337037
"TRAIN" 8 "LAYING" "tBodyAccJerk-mean()-X" 0.0878326902592593
"TRAIN" 8 "LAYING" "tBodyAccJerk-mean()-Y" 0.0233299159137037
"TRAIN" 8 "LAYING" "tBodyAccJerk-mean()-Z" -0.0169218791344444
"TRAIN" 8 "LAYING" "tBodyAccJerk-std()-X" -0.973253042222222
"TRAIN" 8 "LAYING" "tBodyAccJerk-std()-Y" -0.976520952037037
"TRAIN" 8 "LAYING" "tBodyAccJerk-std()-Z" -0.96608757462963
"TRAIN" 8 "LAYING" "tBodyGyro-mean()-X" 0.00535361206851852
"TRAIN" 8 "LAYING" "tBodyGyro-mean()-Y" -0.0891374138592593
"TRAIN" 8 "LAYING" "tBodyGyro-mean()-Z" 0.13818830737037
"TRAIN" 8 "LAYING" "tBodyGyro-std()-X" -0.965204017592593
"TRAIN" 8 "LAYING" "tBodyGyro-std()-Y" -0.952039385740741
"TRAIN" 8 "LAYING" "tBodyGyro-std()-Z" -0.96758975462963
"TRAIN" 8 "LAYING" "tBodyGyroJerk-mean()-X" -0.106445008314815
"TRAIN" 8 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0389735198722222
"TRAIN" 8 "LAYING" "tBodyGyroJerk-mean()-Z" -0.0694123150925926
"TRAIN" 8 "LAYING" "tBodyGyroJerk-std()-X" -0.969924077407407
"TRAIN" 8 "LAYING" "tBodyGyroJerk-std()-Y" -0.974186451851852
"TRAIN" 8 "LAYING" "tBodyGyroJerk-std()-Z" -0.987601203703704
"TRAIN" 8 "LAYING" "tBodyAccMag-mean()" -0.935308633888889
"TRAIN" 8 "LAYING" "tBodyAccMag-std()" -0.91325033
"TRAIN" 8 "LAYING" "tGravityAccMag-mean()" -0.935308633888889
"TRAIN" 8 "LAYING" "tGravityAccMag-std()" -0.91325033
"TRAIN" 8 "LAYING" "tBodyAccJerkMag-mean()" -0.97314748962963
"TRAIN" 8 "LAYING" "tBodyAccJerkMag-std()" -0.962954517222222
"TRAIN" 8 "LAYING" "tBodyGyroMag-mean()" -0.924253348518518
"TRAIN" 8 "LAYING" "tBodyGyroMag-std()" -0.932470764444444
"TRAIN" 8 "LAYING" "tBodyGyroJerkMag-mean()" -0.978438191296296
"TRAIN" 8 "LAYING" "tBodyGyroJerkMag-std()" -0.969029111666667
"TRAIN" 8 "LAYING" "fBodyAcc-mean()-X" -0.953538563888889
"TRAIN" 8 "LAYING" "fBodyAcc-mean()-Y" -0.951816663703704
"TRAIN" 8 "LAYING" "fBodyAcc-mean()-Z" -0.944269514074074
"TRAIN" 8 "LAYING" "fBodyAcc-std()-X" -0.940125298333333
"TRAIN" 8 "LAYING" "fBodyAcc-std()-Y" -0.931236756962963
"TRAIN" 8 "LAYING" "fBodyAcc-std()-Z" -0.931146497518519
"TRAIN" 8 "LAYING" "fBodyAcc-meanFreq()-X" -0.307248374366667
"TRAIN" 8 "LAYING" "fBodyAcc-meanFreq()-Y" 0.00539754357407408
"TRAIN" 8 "LAYING" "fBodyAcc-meanFreq()-Z" 0.192435787087778
"TRAIN" 8 "LAYING" "fBodyAccJerk-mean()-X" -0.973110596111111
"TRAIN" 8 "LAYING" "fBodyAccJerk-mean()-Y" -0.975877437407407
"TRAIN" 8 "LAYING" "fBodyAccJerk-mean()-Z" -0.962111136666667
"TRAIN" 8 "LAYING" "fBodyAccJerk-std()-X" -0.975959911481481
"TRAIN" 8 "LAYING" "fBodyAccJerk-std()-Y" -0.979170881666667
"TRAIN" 8 "LAYING" "fBodyAccJerk-std()-Z" -0.968699222962963
"TRAIN" 8 "LAYING" "fBodyAccJerk-meanFreq()-X" 0.164984298959259
"TRAIN" 8 "LAYING" "fBodyAccJerk-meanFreq()-Y" 0.00667286421111111
"TRAIN" 8 "LAYING" "fBodyAccJerk-meanFreq()-Z" 0.120248739635185
"TRAIN" 8 "LAYING" "fBodyGyro-mean()-X" -0.957903886111111
"TRAIN" 8 "LAYING" "fBodyGyro-mean()-Y" -0.957411160185185
"TRAIN" 8 "LAYING" "fBodyGyro-mean()-Z" -0.967461239074074
"TRAIN" 8 "LAYING" "fBodyGyro-std()-X" -0.967846360740741
"TRAIN" 8 "LAYING" "fBodyGyro-std()-Y" -0.950316470925926
"TRAIN" 8 "LAYING" "fBodyGyro-std()-Z" -0.970671966481481
"TRAIN" 8 "LAYING" "fBodyGyro-meanFreq()-X" -0.105590903972222
"TRAIN" 8 "LAYING" "fBodyGyro-meanFreq()-Y" -0.199880205519074
"TRAIN" 8 "LAYING" "fBodyGyro-meanFreq()-Z" 0.213568382200185
"TRAIN" 8 "LAYING" "fBodyAccMag-mean()" -0.932279645518518
"TRAIN" 8 "LAYING" "fBodyAccMag-std()" -0.917257979425926
"TRAIN" 8 "LAYING" "fBodyAccMag-meanFreq()" 0.0484988463518519
"TRAIN" 8 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.961792852407407
"TRAIN" 8 "LAYING" "fBodyBodyAccJerkMag-std()" -0.963791094259259
"TRAIN" 8 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.350822601333333
"TRAIN" 8 "LAYING" "fBodyBodyGyroMag-mean()" -0.944528950555556
"TRAIN" 8 "LAYING" "fBodyBodyGyroMag-std()" -0.93678697
"TRAIN" 8 "LAYING" "fBodyBodyGyroMag-meanFreq()" -0.0620563752462963
"TRAIN" 8 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.968403945925926
"TRAIN" 8 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.971793279814815
"TRAIN" 8 "LAYING" "fBodyBodyGyroJerkMag-meanFreq()" 0.219371246142593
"TRAIN" 8 "SITTING" "tBodyAcc-mean()-X" 0.267491472934783
"TRAIN" 8 "SITTING" "tBodyAcc-mean()-Y" -0.00672550621304348
"TRAIN" 8 "SITTING" "tBodyAcc-mean()-Z" -0.104461049130435
"TRAIN" 8 "SITTING" "tBodyAcc-std()-X" -0.979026152391304
"TRAIN" 8 "SITTING" "tBodyAcc-std()-Y" -0.927331997021739
"TRAIN" 8 "SITTING" "tBodyAcc-std()-Z" -0.939553030217391
"TRAIN" 8 "SITTING" "tGravityAcc-mean()-X" 0.832453878043478
"TRAIN" 8 "SITTING" "tGravityAcc-mean()-Y" 0.240095117065217
"TRAIN" 8 "SITTING" "tGravityAcc-mean()-Z" 0.263895185521739
"TRAIN" 8 "SITTING" "tGravityAcc-std()-X" -0.966757967173913
"TRAIN" 8 "SITTING" "tGravityAcc-std()-Y" -0.937462301369565
"TRAIN" 8 "SITTING" "tGravityAcc-std()-Z" -0.935475331521739
"TRAIN" 8 "SITTING" "tBodyAccJerk-mean()-X" 0.0786713761086957
"TRAIN" 8 "SITTING" "tBodyAccJerk-mean()-Y" -0.00657516306713044
"TRAIN" 8 "SITTING" "tBodyAccJerk-mean()-Z" -0.0106808920069565
"TRAIN" 8 "SITTING" "tBodyAccJerk-std()-X" -0.985188753695652
"TRAIN" 8 "SITTING" "tBodyAccJerk-std()-Y" -0.980784606086957
"TRAIN" 8 "SITTING" "tBodyAccJerk-std()-Z" -0.985285807173913
"TRAIN" 8 "SITTING" "tBodyGyro-mean()-X" -0.0547396987173913
"TRAIN" 8 "SITTING" "tBodyGyro-mean()-Y" -0.0955089236521739
"TRAIN" 8 "SITTING" "tBodyGyro-mean()-Z" 0.0716048809782609
"TRAIN" 8 "SITTING" "tBodyGyro-std()-X" -0.984524052826087
"TRAIN" 8 "SITTING" "tBodyGyro-std()-Y" -0.97150069673913
"TRAIN" 8 "SITTING" "tBodyGyro-std()-Z" -0.959623548478261
"TRAIN" 8 "SITTING" "tBodyGyroJerk-mean()-X" -0.0923150250434783
"TRAIN" 8 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0402673770652174
"TRAIN" 8 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0445732240217391
"TRAIN" 8 "SITTING" "tBodyGyroJerk-std()-X" -0.993264647391304
"TRAIN" 8 "SITTING" "tBodyGyroJerk-std()-Y" -0.98887627673913
"TRAIN" 8 "SITTING" "tBodyGyroJerk-std()-Z" -0.985241405434783
"TRAIN" 8 "SITTING" "tBodyAccMag-mean()" -0.952139704347826
"TRAIN" 8 "SITTING" "tBodyAccMag-std()" -0.929943615630435
"TRAIN" 8 "SITTING" "tGravityAccMag-mean()" -0.952139704347826
"TRAIN" 8 "SITTING" "tGravityAccMag-std()" -0.929943615630435
"TRAIN" 8 "SITTING" "tBodyAccJerkMag-mean()" -0.986061512173913
"TRAIN" 8 "SITTING" "tBodyAccJerkMag-std()" -0.980667377391304
"TRAIN" 8 "SITTING" "tBodyGyroMag-mean()" -0.93268224326087
"TRAIN" 8 "SITTING" "tBodyGyroMag-std()" -0.953001632173913
"TRAIN" 8 "SITTING" "tBodyGyroJerkMag-mean()" -0.991807428043478
"TRAIN" 8 "SITTING" "tBodyGyroJerkMag-std()" -0.986756670869565
"TRAIN" 8 "SITTING" "fBodyAcc-mean()-X" -0.981142909782609
"TRAIN" 8 "SITTING" "fBodyAcc-mean()-Y" -0.94421971826087
"TRAIN" 8 "SITTING" "fBodyAcc-mean()-Z" -0.959436275869565
"TRAIN" 8 "SITTING" "fBodyAcc-std()-X" -0.978256730652174
"TRAIN" 8 "SITTING" "fBodyAcc-std()-Y" -0.923829969347826
"TRAIN" 8 "SITTING" "fBodyAcc-std()-Z" -0.933889846521739
"TRAIN" 8 "SITTING" "fBodyAcc-meanFreq()-X" -0.164187373097826
"TRAIN" 8 "SITTING" "fBodyAcc-meanFreq()-Y" 0.107278338519565
"TRAIN" 8 "SITTING" "fBodyAcc-meanFreq()-Z" 0.060048457826087
"TRAIN" 8 "SITTING" "fBodyAccJerk-mean()-X" -0.984977270652174
"TRAIN" 8 "SITTING" "fBodyAccJerk-mean()-Y" -0.980221104565217
"TRAIN" 8 "SITTING" "fBodyAccJerk-mean()-Z" -0.982995311086956
"TRAIN" 8 "SITTING" "fBodyAccJerk-std()-X" -0.986913610652174
"TRAIN" 8 "SITTING" "fBodyAccJerk-std()-Y" -0.983038783478261
"TRAIN" 8 "SITTING" "fBodyAccJerk-std()-Z" -0.986185349347826
"TRAIN" 8 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.227828617
"TRAIN" 8 "SITTING" "fBodyAccJerk-meanFreq()-Y" 0.0527157003152174
"TRAIN" 8 "SITTING" "fBodyAccJerk-meanFreq()-Z" 0.00883768081521739
"TRAIN" 8 "SITTING" "fBodyGyro-mean()-X" -0.982200309782609
"TRAIN" 8 "SITTING" "fBodyGyro-mean()-Y" -0.97658989
"TRAIN" 8 "SITTING" "fBodyGyro-mean()-Z" -0.961798676956522
"TRAIN" 8 "SITTING" "fBodyGyro-std()-X" -0.985339301521739
"TRAIN" 8 "SITTING" "fBodyGyro-std()-Y" -0.96892443326087
"TRAIN" 8 "SITTING" "fBodyGyro-std()-Z" -0.962632253913044
"TRAIN" 8 "SITTING" "fBodyGyro-meanFreq()-X" 0.116741556823913
"TRAIN" 8 "SITTING" "fBodyGyro-meanFreq()-Y" -0.261139449513043
"TRAIN" 8 "SITTING" "fBodyGyro-meanFreq()-Z" -0.0430176558469565
"TRAIN" 8 "SITTING" "fBodyAccMag-mean()" -0.947981783478261
"TRAIN" 8 "SITTING" "fBodyAccMag-std()" -0.93172124
"TRAIN" 8 "SITTING" "fBodyAccMag-meanFreq()" 0.121543001092174
"TRAIN" 8 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.980932292391304
"TRAIN" 8 "SITTING" "fBodyBodyAccJerkMag-std()" -0.97932021173913
"TRAIN" 8 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.306787560913043
"TRAIN" 8 "SITTING" "fBodyBodyGyroMag-mean()" -0.965806789347826
"TRAIN" 8 "SITTING" "fBodyBodyGyroMag-std()" -0.953251156521739
"TRAIN" 8 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.141126202673913
"TRAIN" 8 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.987730604130435
"TRAIN" 8 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.986147262608696
"TRAIN" 8 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.166638747782609
"TRAIN" 8 "STANDING" "tBodyAcc-mean()-X" 0.279620986111111
"TRAIN" 8 "STANDING" "tBodyAcc-mean()-Y" -0.0148113067148148
"TRAIN" 8 "STANDING" "tBodyAcc-mean()-Z" -0.106114996837037
"TRAIN" 8 "STANDING" "tBodyAcc-std()-X" -0.988815418148148
"TRAIN" 8 "STANDING" "tBodyAcc-std()-Y" -0.938479429074074
"TRAIN" 8 "STANDING" "tBodyAcc-std()-Z" -0.926065255185185
"TRAIN" 8 "STANDING" "tGravityAcc-mean()-X" 0.957669921111111
"TRAIN" 8 "STANDING" "tGravityAcc-mean()-Y" -0.0904603488214815
"TRAIN" 8 "STANDING" "tGravityAcc-mean()-Z" -0.0979392024814815
"TRAIN" 8 "STANDING" "tGravityAcc-std()-X" -0.987690217222222
"TRAIN" 8 "STANDING" "tGravityAcc-std()-Y" -0.958904114074074
"TRAIN" 8 "STANDING" "tGravityAcc-std()-Z" -0.918293913703704
"TRAIN" 8 "STANDING" "tBodyAccJerk-mean()-X" 0.0753739045185185
"TRAIN" 8 "STANDING" "tBodyAccJerk-mean()-Y" 0.00814951727462963
"TRAIN" 8 "STANDING" "tBodyAccJerk-mean()-Z" 0.00322153267648148
"TRAIN" 8 "STANDING" "tBodyAccJerk-std()-X" -0.989198879814815
"TRAIN" 8 "STANDING" "tBodyAccJerk-std()-Y" -0.976442140740741
"TRAIN" 8 "STANDING" "tBodyAccJerk-std()-Z" -0.982610899259259
"TRAIN" 8 "STANDING" "tBodyGyro-mean()-X" -0.0219671978203704
"TRAIN" 8 "STANDING" "tBodyGyro-mean()-Y" -0.0280117633814815
"TRAIN" 8 "STANDING" "tBodyGyro-mean()-Z" 0.063688907
"TRAIN" 8 "STANDING" "tBodyGyro-std()-X" -0.972990379814815
"TRAIN" 8 "STANDING" "tBodyGyro-std()-Y" -0.969421045555556
"TRAIN" 8 "STANDING" "tBodyGyro-std()-Z" -0.974118322407407
"TRAIN" 8 "STANDING" "tBodyGyroJerk-mean()-X" -0.097757576
"TRAIN" 8 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0485190684259259
"TRAIN" 8 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0478483225666667
"TRAIN" 8 "STANDING" "tBodyGyroJerk-std()-X" -0.981573085740741
"TRAIN" 8 "STANDING" "tBodyGyroJerk-std()-Y" -0.985508765185185
"TRAIN" 8 "STANDING" "tBodyGyroJerk-std()-Z" -0.989270900740741
"TRAIN" 8 "STANDING" "tBodyAccMag-mean()" -0.953762884074074
"TRAIN" 8 "STANDING" "tBodyAccMag-std()" -0.937187185222222
"TRAIN" 8 "STANDING" "tGravityAccMag-mean()" -0.953762884074074
"TRAIN" 8 "STANDING" "tGravityAccMag-std()" -0.937187185222222
"TRAIN" 8 "STANDING" "tBodyAccJerkMag-mean()" -0.984920797777778
"TRAIN" 8 "STANDING" "tBodyAccJerkMag-std()" -0.979932239074074
"TRAIN" 8 "STANDING" "tBodyGyroMag-mean()" -0.952848496851852
"TRAIN" 8 "STANDING" "tBodyGyroMag-std()" -0.95322478962963
"TRAIN" 8 "STANDING" "tBodyGyroJerkMag-mean()" -0.987580587777778
"TRAIN" 8 "STANDING" "tBodyGyroJerkMag-std()" -0.982460332222222
"TRAIN" 8 "STANDING" "fBodyAcc-mean()-X" -0.988219862222222
"TRAIN" 8 "STANDING" "fBodyAcc-mean()-Y" -0.9500491
"TRAIN" 8 "STANDING" "fBodyAcc-mean()-Z" -0.950362935555556
"TRAIN" 8 "STANDING" "fBodyAcc-std()-X" -0.98918374962963
"TRAIN" 8 "STANDING" "fBodyAcc-std()-Y" -0.936231722777778
"TRAIN" 8 "STANDING" "fBodyAcc-std()-Z" -0.919744963888889
"TRAIN" 8 "STANDING" "fBodyAcc-meanFreq()-X" 0.0231155666555556
"TRAIN" 8 "STANDING" "fBodyAcc-meanFreq()-Y" 0.0771842726148148
"TRAIN" 8 "STANDING" "fBodyAcc-meanFreq()-Z" 0.121181473814815
"TRAIN" 8 "STANDING" "fBodyAccJerk-mean()-X" -0.989029238518519
"TRAIN" 8 "STANDING" "fBodyAccJerk-mean()-Y" -0.976177675
"TRAIN" 8 "STANDING" "fBodyAccJerk-mean()-Z" -0.979477193333333
"TRAIN" 8 "STANDING" "fBodyAccJerk-std()-X" -0.990414086851852
"TRAIN" 8 "STANDING" "fBodyAccJerk-std()-Y" -0.97858173
"TRAIN" 8 "STANDING" "fBodyAccJerk-std()-Z" -0.984465744444444
"TRAIN" 8 "STANDING" "fBodyAccJerk-meanFreq()-X" 0.267296230824074
"TRAIN" 8 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.0598195579537037
"TRAIN" 8 "STANDING" "fBodyAccJerk-meanFreq()-Z" 0.0692831244296296
"TRAIN" 8 "STANDING" "fBodyGyro-mean()-X" -0.969677435925926
"TRAIN" 8 "STANDING" "fBodyGyro-mean()-Y" -0.972595487037037
"TRAIN" 8 "STANDING" "fBodyGyro-mean()-Z" -0.975512276666667
"TRAIN" 8 "STANDING" "fBodyGyro-std()-X" -0.974200997592593
"TRAIN" 8 "STANDING" "fBodyGyro-std()-Y" -0.968055495925926
"TRAIN" 8 "STANDING" "fBodyGyro-std()-Z" -0.975976456111111
"TRAIN" 8 "STANDING" "fBodyGyro-meanFreq()-X" -0.154243187048148
"TRAIN" 8 "STANDING" "fBodyGyro-meanFreq()-Y" -0.197392513112963
"TRAIN" 8 "STANDING" "fBodyGyro-meanFreq()-Z" 0.0222011082111111
"TRAIN" 8 "STANDING" "fBodyAccMag-mean()" -0.953746070740741
"TRAIN" 8 "STANDING" "fBodyAccMag-std()" -0.938628186322222
"TRAIN" 8 "STANDING" "fBodyAccMag-meanFreq()" 0.110646845581481
"TRAIN" 8 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.979745872037037
"TRAIN" 8 "STANDING" "fBodyBodyAccJerkMag-std()" -0.979135440925926
"TRAIN" 8 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.308060633885185
"TRAIN" 8 "STANDING" "fBodyBodyGyroMag-mean()" -0.964564224074074
"TRAIN" 8 "STANDING" "fBodyBodyGyroMag-std()" -0.954119826296296
"TRAIN" 8 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.108780315687387
"TRAIN" 8 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.983709233333333
"TRAIN" 8 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.981832336296296
"TRAIN" 8 "STANDING" "fBodyBodyGyroJerkMag-meanFreq()" 0.179173689962963
"TRAIN" 8 "WALKING" "tBodyAcc-mean()-X" 0.27468631
"TRAIN" 8 "WALKING" "tBodyAcc-mean()-Y" -0.0186628865310417
"TRAIN" 8 "WALKING" "tBodyAcc-mean()-Z" -0.107252090833333
"TRAIN" 8 "WALKING" "tBodyAcc-std()-X" -0.173605736002083
"TRAIN" 8 "WALKING" "tBodyAcc-std()-Y" 0.380782052708333
"TRAIN" 8 "WALKING" "tBodyAcc-std()-Z" -0.1420885318125
"TRAIN" 8 "WALKING" "tGravityAcc-mean()-X" 0.913586347916667
"TRAIN" 8 "WALKING" "tGravityAcc-mean()-Y" -0.217102194583333
"TRAIN" 8 "WALKING" "tGravityAcc-mean()-Z" -0.186267836962021
"TRAIN" 8 "WALKING" "tGravityAcc-std()-X" -0.974752050208333
"TRAIN" 8 "WALKING" "tGravityAcc-std()-Y" -0.956781505625
"TRAIN" 8 "WALKING" "tGravityAcc-std()-Z" -0.956640104791667
"TRAIN" 8 "WALKING" "tBodyAccJerk-mean()-X" 0.0703393490833333
"TRAIN" 8 "WALKING" "tBodyAccJerk-mean()-Y" -0.00603947514583333
"TRAIN" 8 "WALKING" "tBodyAccJerk-mean()-Z" -0.000673798876875
"TRAIN" 8 "WALKING" "tBodyAccJerk-std()-X" -0.2586886278125
"TRAIN" 8 "WALKING" "tBodyAccJerk-std()-Y" 0.233987544458333
"TRAIN" 8 "WALKING" "tBodyAccJerk-std()-Z" -0.383200596479167
"TRAIN" 8 "WALKING" "tBodyGyro-mean()-X" 0.0235088228254167
"TRAIN" 8 "WALKING" "tBodyGyro-mean()-Y" -0.095791790535
